,last,status,title
1649,2.2,Success,桃樂絲·金·成: 會呼吸的金屬.txt
1650,2.2,Success,皮武(Lewis Pugh)游越北極.txt
1651,2.272727272727273,Success,我的父親是恐怖份子，但我選擇了和平.txt
1652,2.2,Success,關於工業化美國不平等的一段視覺歷史記憶.txt
1653,1.8333333333333333,Success,Renny Gleeson 談反社會的電話伎倆.txt
1654,2.2,Success,面對工作愈來愈複雜，應用六條規則去簡化吧.txt
1655,2.2,Success,Kevin Stone：生物性關節置換的未來.txt
1656,4.2,Success,李德彼特創新談.txt
1657,2.2,Success,亨利 馬克拉姆在超級電腦中創造大腦.txt
1658,5.5,Success,羅蘋．卻斯談ZipCar和她的夢想.txt
1659,Failed,Failed,我用閱讀環遊世界的一年.txt
1660,2.2,Success,彼得．莫力納斯展示虛擬男孩「米羅」.txt
1661,Failed,Failed,如何避開監控? 用你口袋裡的那隻手機！.txt
1662,Failed,Failed,費波那西數列的魔力.txt
1663,Failed,Failed,Keith Barry (基斯 貝瑞) 用頭腦變魔術.txt
1664,2.2,Success,我為什麼把《吃豆人》帶到紐約現代藝術博物館.txt
1665,1.5714285714285714,Success,Atul Gawande: 我們如何治療醫學界的問題？.txt
1666,2.2,Success,Elliot Krane:解碼慢性疼痛.txt
1667,Failed,Failed,Derek Sivers：下定的目標可別告訴別人.txt
1668,2.375,Success,Joachim de Posada 說，先別吃棉花糖.txt
1669,3.2142857142857144,Success,David Anderson：你的腦袋不只是一袋子化學物質.txt
1670,2.2,Success,兩位少年科學家用細菌分解了塑料.txt
1671,2.2,Success,艾美•穆琳斯和她的十二雙義腿.txt
1672,2.2,Success,羅伯特．古普塔：音樂是良藥，音樂是理智.txt
1673,Failed,Failed,為何宇宙懸於刀鋒.txt
1674,2.2,Success,愛情數學.txt
1675,2.2,Success,湯姆夏儂:畫家與鐘擺.txt
1676,2.2,Success,本·班凱卻關於紐約往事的漫畫.txt
1677,Failed,Failed,熒光鯊魚及其他令人驚歎的海洋生物.txt
1678,2.2,Success,Jack Choi談虛擬解剖桌.txt
1679,2.2,Success,比爾．喬伊思索未來.txt
1680,3.0,Success,Susan Blackmore 談｢迷因｣與｢技因｣.txt
1681,2.2,Success,Pavan Sukhdev：重視大自然.txt
1682,2.2,Success,Miguel Nicolelis：用思考控制機器人的猴子－萬分不假.txt
1683,2.2,Success,Jae Rhim Lee：蘑菇壽衣.txt
1684,2.2,Success,Kevin Kelly 談科技如何演化.txt
1685,2.2,Success,羅伯．菲斯雪的醫學發明.txt
1686,1.8333333333333333,Success,你也可以長出新的腦細胞，方法在這裏.txt
1687,2.2,Success,Rob Hopkins: 逐漸過渡到無油世界.txt
1688,2.2,Success,特拉姆·史都華：全球糧食浪費醜行.txt
1689,Failed,Failed,一種新的藝術呈現方式，虛擬實境的誕生.txt
1690,Failed,Failed,如何找到紐約市最差的停車位？——用大數據說話.txt
1691,2.2,Success,約書亞•華特斯︰瘋得剛剛好.txt
1692,2.2,Success,像治療傳染病那樣處理暴力事件.txt
1693,Failed,Failed,丹尼．吉伯特問: 我們為什麼會快樂？.txt
1694,2.2,Success,Matthew Childs 從攀岩中學到的九個人生課題.txt
1695,1.5714285714285714,Success,艾倫席格：法律術語親民化！.txt
1696,2.2,Success,Taylor Wilson: 革命性的小型核裂變反應爐.txt
1697,2.75,Success,勒斯米柏維談「寫信」.txt
1698,2.75,Success,莎拉．康明斯基(Sarah Kaminsky)：我的父親是個偽造文書專家.txt
1699,3.5,Success,Michael Pollan以植物角度看世界.txt
1700,3.6666666666666665,Success,保羅 麥可科羅地 之 自然與人類.txt
1701,5.0,Success,Erin McKean 重新詮釋字典的定義.txt
1702,Failed,Failed,要得到更多的忍讓，我們需的是更多的觀光業.txt
1703,Failed,Failed,由一位青少年發現的胰臟癌檢測新方法.txt
1704,2.909090909090909,Success,大衛邦德 (David Binder) : 藝術節慶的革命.txt
1705,Failed,Failed,為性別暴力發聲.txt
1706,3.6666666666666665,Success,Yochai Benkler 談新開源經濟.txt
1707,2.2,Success,"Fiorenzo Omenetto: 絲, 古老的材料有著未來性.txt"
1708,3.6666666666666665,Success,Nigel Marsh: 怎樣達致工作和生活的平衡.txt
1709,2.2,Success,Chris Abani告訴你真實的非洲.txt
1710,Failed,Failed,我在特奧會的冠軍賽 － 做自己.txt
1711,Failed,Failed,Seth Godin—切片土司及引爆點.txt
1712,2.2,Success,氣候變遷的突現形態.txt
1713,3.142857142857143,Success,Gabriel Barcia-Colombo: 用錄像藝術記錄回憶.txt
1714,2.2,Success,拿俄米．克蘭：對風險成癮.txt
1715,Failed,Failed,David Gallo 揭露海底驚奇.txt
1716,2.2,Success,如何在慧星上登陸.txt
1717,Failed,Failed,大衛．普格介紹各種新式手機功能.txt
1718,Failed,Failed,通過你的手.txt
1719,2.2,Success,Fields Wicker-Miurin 從領袖力的失落手冊中學習.txt
1720,2.217391304347826,Success,李·斯莫林:科學和民主的相似之處.txt
1721,2.2,Success,Amy Lockwood: 在剛果出售安全套.txt
1722,2.2,Success,辛西婭 布雷齐尔：個人機器人的興起.txt
1723,2.7222222222222223,Success,彼得．凱柏爾用影片對抗不公不義.txt
1724,2.2,Success,維蘭努亞．拉瑪錢德朗：探索心靈的旅程.txt
1725,2.2,Success,ISIS 等極端組織是如何保有權力的.txt
1726,2.2,Success,Usman Riaz 與 Preston Reed：一個年輕的吉它手與他的偶像碰面.txt
1727,Failed,Failed,珍妮佛．林即興鋼琴演奏.txt
1728,2.2,Success,Imam Faisal Abdul Rauf：拋開自我，追尋善心.txt
1729,3.8,Success,關於 TEDTalks 的謊言與統計數據.txt
1730,Failed,Failed,安德魯 麥克菲:  機器人搶了我們的工作嗎?.txt
1731,5.333333333333333,Success,羅瑞 史都華: 結束阿富汗戰爭的時間到了.txt
1732,2.2,Success,Majora Carter: 三則地區性生態創業的故事.txt
1733,2.2,Success,攝影的默劇.txt
1734,Failed,Failed,Ric Elias：墜機讓我學到的三件事.txt
1735,2.2,Success,Edith Widder: 海底世界的絢爛生命.txt
1736,2.2,Success,米娃．馬崔耶克的輝煌願景.txt
1737,2.2,Success,美籍設計師 克里斯 班谷先生 說: [好車就是藝術品].txt
1738,2.2,Success,Abraham Verghese:醫生的觸診.txt
1739,2.2,Success,Matt Killingsworth: 想要更快樂？活在當下.txt
1740,2.2,Success,Hans Rosling:　讓我的資料改變你的心智.txt
1741,2.2,Success,為什麼公車代表了實踐民主.txt
1742,2.2,Success,Kathryn Schulz：犯錯的價值.txt
1743,3.375,Success,詹姆斯·霍華德·昆斯特勒 解析郊區發展.txt
1744,2.2,Success,設計的首要秘技是……察覺能力.txt
1745,2.2,Success,醫生互相學習的好處.txt
1746,2.2,Success,揭開海運業的神秘面紗.txt
1747,Failed,Failed,想快樂？感謝吧！.txt
1748,2.75,Success,爲什麽市長們應該管理這世界.txt
1749,2.2,Success,瓦達侃法爾：阿拉伯世界的歷史時刻.txt
1750,Failed,Failed,皮爾遜: 一個意想不到的康復國度.txt
1751,2.2,Success,義泰•塔更: 學習偉大指揮家的領導方式.txt
1752,2.2,Success,John Hardy: 我的綠色學校夢.txt
1753,2.2,Success,喬安‧荷里法斯︰同情心和同理心的真正意義.txt
1754,Failed,Failed,Jason Fried談為什麼上班時工作做不完.txt
1755,2.2,Success,Maira Kalman，畫裡畫外的人生.txt
1756,2.2,Success,Sanjay Dastoor：一個有推動裝置的滑板.txt
1757,2.625,Success,韋德戴維斯：信仰和儀式的世界網絡.txt
1758,Failed,Failed,動物在想什麼？.txt
1759,2.2,Success,Mihaly Csikszentmihalyi 談「心流」.txt
1760,1.2222222222222223,Success,Samantha Power:一個複雜的英雄.txt
1761,1.8333333333333333,Success,與死神擦肩而過的餘悸.txt
1762,2.2,Success,夏伊‧阿格西對於電動車的大膽計畫.txt
1763,Failed,Failed,養殖魚類的案例.txt
1764,Failed,Failed,George Dyson 的獵戶座計畫.txt
1765,2.076923076923077,Success,艾莉森•傑克遜看名人.txt
1766,3.6666666666666665,Success,Natasha Tsakos的多媒體戲劇之旅.txt
1767,Failed,Failed,Dave Meslin: 冷漠的解藥.txt
1768,2.2,Success,David Brooks：社群動物.txt
1769,2.2,Success,丹尼爾 塔門：用不同的方式看世界.txt
1770,2.2,Success,Jim Fallon: 探索殺人犯的大腦.txt
1771,3.5,Success,史帝芬·強生：網路就像一個都市.txt
1772,Failed,Failed,Rodney Mullen：來個豚跳，創出新招!.txt
1773,3.6666666666666665,Success,艾瑞克．惠特克: 虛擬現場合唱.txt
1774,2.2,Success,Tom Rielly對TED2006詼諧的模仿.txt
1775,2.2,Success,沒有道路？我們有無人機.txt
1776,1.8333333333333333,Success,Graham Hawkes在海裡飛翔.txt
1777,2.2,Success,扎赫拉'蘭吉: 為什麼利比亞的革命沒有成功 — 而什麼有可能成功.txt
1778,Failed,Failed,盲眼天文學家如何找到聽見星星的方法.txt
1779,2.2,Success,煥然一新的紐約街道.txt
1780,3.5714285714285716,Success,Al Seckel 說我們的腦袋是錯接的.txt
1781,Failed,Failed,我們如何將波士頓青年的暴力行為降低 79%.txt
1782,2.2,Success,Philip Howard：四個修復破碎法律系統的方法.txt
1783,Failed,Failed,Julia Sweeney : 把神放下.txt
1784,Failed,Failed,精湛的蘭草技藝來自……新澤西？.txt
1785,2.2,Success,Hans Rosling:最近十年的好消息？.txt
1786,Failed,Failed,恐核如何對環境造成傷害.txt
1787,2.2,Success,讓你與國家安全局對話的藝術.txt
1788,2.2,Success,Jacqueline Novogratz 在結束貧窮上投資.txt
1789,Failed,Failed,潛入海洋攝影師的世界.txt
1790,Failed,Failed,Hans Rosling用前所未有的方法詮釋數字統計.txt
1791,2.2,Success,未來的三十年歷史.txt
1792,7.0,Success,Brewster Kahbl建構一個免費的數位圖書館.txt
1793,2.4444444444444446,Success,拇指摔角？.txt
1794,2.2,Success,古非洲文字的智慧與優雅.txt
1795,2.2,Success,CRISTOPHER DEAM 重新設計「氣流」(旅用拖帶式居住車廠牌名).txt
1796,Failed,Failed,想像歐洲民主無國界.txt
1797,2.2,Success,虛擬實境如何創造人性化的機器.txt
1798,Failed,Failed,如何在你的後院種植一片森林.txt
1799,2.2,Success,Carter Emmart 展示3D宇宙全圖.txt
1800,2.2,Success,艾雅．貝蒂爾：來玩「閃爍、響亮、有教育意義」的積木吧！.txt
1801,2.2,Success,Aaron O'Connell: 讓可見的量子物體有意義.txt
1802,2.2,Success,Amory Lovins 談終結石油之術.txt
1803,2.2,Success,Nathan Myhrvold: 這個雷射可以消滅瘧疾嗎？.txt
1804,2.2,Success,我們都被邀請了！.txt
1805,2.2,Success,Paul Stamets談蘑菇拯救世界的六種方法.txt
1806,2.2,Success,John Kasaona: 從盜獵者轉變為管理者.txt
1807,2.2,Success,為什麼減肥經常行不通.txt
1808,Failed,Failed,小說的政治.txt
1809,1.8333333333333333,Success,我的內心怎樣學會跟阿氏保加症對話.txt
1810,2.2,Success,來自無期徒刑女受刑人的動人歌曲.txt
1811,Failed,Failed,在危機中前行的政治.txt
1812,Failed,Failed,人類心智的神經圖像：瑞士刀.txt
1813,2.2,Success,Mitchell Besser: 母親互助抗愛滋.txt
1814,2.2,Success,伊爾曼：醫療數據可視化.txt
1815,Failed,Failed,Angela Lee Duckworth: 成功的要訣是什麽？是意志力.txt
1816,2.2,Success,史帝夫‧凱爾：一則獻給保加利亞和全世界的玩樂宣言.txt
1817,2.2,Success,Dan Ariely: 謹防利益衝突.txt
1818,2.2,Success,Daniel Goldstein: 你現在和未來的自我之間的戰鬥.txt
1819,2.2,Success,戴蒙•霍羅威茨要求一個有道德的操作系統.txt
1820,2.2,Success,Nathalie Miebach: 源自風暴的藝術.txt
1821,Failed,Failed,Amos Winter: 廉價的全地形輪椅.txt
1822,Failed,Failed,更適當談論墮胎的方法.txt
1823,2.2,Success,朱麗亞·巴夏: 重視非暴力抗爭.txt
1824,Failed,Failed,瑪麗 ‧ 羅區 (Mary Roach) : 10 個性高潮的秘辛.txt
1825,2.2,Success,Peter Saul：死亡二三事.txt
1826,Failed,Failed,拖延大師的腦子在想什麼.txt
1827,2.2,Success,提姆‧拉伯瑞克：三種 (有效) 放任品牌的方法.txt
1828,Failed,Failed,一個娛樂界偶像充滿意義的一生.txt
1829,2.2,Success,Antony Gormley：我們裏面和外面的雕塑空間.txt
1830,2.2,Success,海倫費雪談戀愛中的大腦活動.txt
1831,2.2,Success,Eric Sanderson描述紐約市的前身.txt
1832,Failed,Failed,Jane McGonigal: 電玩讓世界更美好.txt
1833,Failed,Failed,為什麼基因研究需要多元化？.txt
1834,2.2,Success,馬可•譚皮斯：獨一無二的電魔式紙牌戲法.txt
1835,Failed,Failed,Benjamin Zander談音樂與熱情.txt
1836,Failed,Failed,為何某些人沒有一個真正的天職.txt
1837,2.75,Success,Boghuma Kabisen Titanji: 愛滋病研究中的道德之謎.txt
1838,3.5,Success,Marc Pachter: 訪問的藝術.txt
1839,2.2,Success,數學的哪些方面這麼迷人？.txt
1840,Failed,Failed,令人心碎的簡訊激發了危機求救熱線.txt
1841,Failed,Failed,變形的恐龍.txt
1842,2.2,Success,退役軍人為何懷念戰爭.txt
1843,2.2,Success,馬克．佩葛：語言如何改變人類.txt
1844,2.2,Success,康拉德·沃夫朗：使用電腦教導小孩們真正的數學.txt
1845,2.2,Success,皮武從艾佛勒斯峰的游泳之旅的反思.txt
1846,2.2,Success,Jarreth Merz: 用影片紀錄迦納的民主.txt
1847,Failed,Failed,如何讓壓力成為你的朋友.txt
1848,2.2,Success,桑蒂牛頓：擁抱相異性，擁抱自我.txt
1849,2.2,Success,Josh Silver展示可調整度數的液體填充鏡片.txt
1850,Failed,Failed,Steve Jurvetson 談模型火箭技術.txt
1851,2.2,Success,湯瑪斯‧道比：「愛像上膛手槍」.txt
1852,2.2,Success,Michael Pawlyn：將大自然的智慧運用在建築上.txt
1853,2.2,Success,理查德･西摩：美給人什麼感受.txt
1854,2.2,Success,史迪芬•平克對心靈白板論發表看法.txt
1855,Failed,Failed,葛拉威爾談義大利麵醬.txt
1856,2.2,Success,Peter Tyack：海洋哺乳動物的奇異聲音.txt
1857,3.6666666666666665,Success,LZ Granderson: 同志白皮書的迷思.txt
1858,2.2,Success,菲爾•普萊特: 如何保護地球不受小行星傷害.txt
1859,2.2,Success,黃亞生:民主會窒礙經濟增長嗎?.txt
1860,Failed,Failed,我的女兒，馬拉拉.txt
1861,Failed,Failed,阻止身份盜竊的新方法.txt
1862,Failed,Failed,海倫費雪解釋，我們為何戀愛、為何不忠.txt
1863,2.2,Success,安妮．保羅：我們在出生前學了些什麼.txt
1864,3.466666666666667,Success,吉米斯 卡西奥 (Jamais Cascio): 創造更美好世界的工具.txt
1865,2.2,Success,Allan Jones談大腦解析圖.txt
1866,2.2,Success,Steven Pinker 談語言與思想.txt
1867,2.2,Success,Suheir Hammad: 戰爭、和平、女性、力量之詩.txt
1868,3.6666666666666665,Success,Sasan Savage-Rumbaugh: 會寫字的猩猩.txt
1869,2.2,Success,“你”博物館.txt
1870,Failed,Failed,"我們在峇厘島上的""禁止塑膠袋運動"".txt"
1871,2.2,Success,跨物種網絡？一個醞釀中的新點子.txt
1872,2.75,Success,保羅 由窩德（Paul Ewald）先生想知道: 我們可不可能馴服細菌啊?.txt
1873,3.125,Success,薩拉: 原始海洋一瞥.txt
1874,2.2,Success,朱利安‧亞桑傑(Julian Assange)：維基解密存在的必要性.txt
1875,2.769230769230769,Success,艾爾‧高爾：面對全球氣候危機展現新思維.txt
1876,2.2,Success,口中的管弦樂隊.txt
1877,3.4444444444444446,Success,伊凡．威廉斯回應「推特」使用者.txt
1878,2.2,Success,Robert Legato：創造驚奇的藝術.txt
1879,2.2,Success,11 歲天才兒童演奏老爵士.txt
1880,2.2,Success,Aaron Koblin：人性的藝術表達.txt
1881,4.2,Success,安德烈斯洛薩諾 (Andres Lozano): 按個鈕就能解決帕金森氏症和憂鬱症.txt
1882,Failed,Failed,范瓊斯：塑膠造成的經濟不公平.txt
1883,2.2,Success,Iain Hutchison 談拯救臉部.txt
1884,Failed,Failed,我們未敢追逐的夢想.txt
1885,2.2,Success,Fahad Al-Attiya : 一個缺乏水源的國家.txt
1886,Failed,Failed,面對「我快死了嗎？」的最誠實回答.txt
1887,2.2,Success,瑪格麗特威茲海姆與珊瑚（以及鉤針編織）中的數學.txt
1888,Failed,Failed,學校扼殺了創意嗎？.txt
1889,Failed,Failed,面臨嚴重資源短缺，創新問題解決方案.txt
1890,Failed,Failed,為什麼我們需要省思資本主義.txt
1891,2.2,Success,基洛．米辛博的基因改造大腦.txt
1892,2.2,Success,在公民生活範疇內，我們為什麼不該相信市場力量.txt
1893,Failed,Failed,關於「自閉症」被遺忘的歷史.txt
1894,2.2,Success,跨越邊界的建築創意.txt
1895,2.2,Success,Thomas Heatherwick：打造種子聖殿.txt
1896,2.2,Success,一個TED講者的最大惡夢.txt
1897,2.2,Success,喬治‧懷德賽茲：郵票大小的實驗室.txt
1898,2.4,Success,小而令人驚訝的警察追蹤你的細節.txt
1899,Failed,Failed, 或英雄.txt
1900,Failed,Failed,作為航空動力的植物燃料.txt
1901,2.2,Success,布魯諾·麥蘇尼（Bruno Maisonnier）：跳舞吧！小機器人！.txt
1902,2.2,Success,大衛 伯恩: 建築如何幫助音樂進化.txt
1903,Failed,Failed,沃森、危險邊緣和我，淘汰的通天曉.txt
1904,2.2,Success,Steven Strogats談同步.txt
1905,2.2,Success,渴求你注意力的藝術.txt
1906,Failed,Failed,敘利亞的建築如何成為了殘酷的戰爭的溫床.txt
1907,2.2,Success,James Burchfield 玩「隱形」唱盤.txt
1908,2.2,Success,Ji-Hae Park：小提琴和我靈魂的黑夜.txt
1909,2.4615384615384617,Success,Jeremy Gilley：世界和平日.txt
1910,Failed,Failed,生命無限.txt
1911,2.2,Success,以色列和伊朗：一個愛情故事？.txt
1912,Failed,Failed,由飄浮的微藻汲取新能源.txt
1913,2.2,Success,Jonathan Drori: 儲存種子的目的.txt
1914,2.2,Success,Chade-Meng Tan: 谷歌每天的慈悲.txt
1915,Failed,Failed,Ron Gutman：微笑隱藏的力量.txt
1916,2.2,Success,歐伊·蒂利特·萊特：同性戀的五十道漸層.txt
1917,Failed,Failed,大數據描繪而成的獨特眾生像.txt
1918,Failed,Failed,網路設計如何影響你.txt
1919,2.2,Success,John Bohannon：舞蹈還是 PowerPoint ── 一個謙卑的提案.txt
1920,2.2,Success,Taryn Simon: 血脉背後的故事.txt
1921,2.2,Success,Hans Rosling 與神奇的洗衣機.txt
1922,2.2,Success,Arianna Huffington: 想成功？多睡點吧！.txt
1923,5.666666666666667,Success,Mikko Hypponen: 線上攻擊的三種類型.txt
1924,2.2,Success,漢斯·羅斯林:宗教信仰與嬰兒.txt
1925,Failed,Failed,Brenda Brathwaite: 透過玩遊戲了解世界.txt
1926,2.2,Success,Olafur Eliasson 打造空間與光線的藝術.txt
1927,2.2,Success,希娜‧艾恩嘉：如何讓選擇更容易.txt
1928,2.2,Success,嘉芙蓮．芙特：你就是慈善事業的未來.txt
1929,2.2,Success,受監視國家的黑暗秘密.txt
1930,2.2,Success,為什麼留在車諾比？因為那是家.txt
1931,2.5,Success,斯科特·麥克勞德(Scott McCloud)談漫畫.txt
1932,2.2,Success,安替：中國網路防火牆的背後.txt
1933,2.2,Success,Thom Mayne 建築的聯繫.txt
1934,Failed,Failed,全球經濟看不見的推手：寄錢回家.txt
1935,2.2,Success,"麗莎 甘絲蓋: 商業的未來將會是一個""網""。.txt"
1936,2.2,Success,Stewart Brand 聲明四種環境「異端」.txt
1937,2.2,Success,為什麼市旗可以是你從未注意過的最壞設計.txt
1938,Failed,Failed,巴黎氣候協議的內部故事.txt
1939,2.2,Success,我們如何改變家庭暴力的潮流（秘訣：拍立得能幫忙）.txt
1940,2.2,Success,Chris Abani對人性的沉思.txt
1941,3.6666666666666665,Success,Lucy McRae: 科技如何改造人體？.txt
1942,2.2,Success,Janine Benyus 分享自然的設計.txt
1943,Failed,Failed,一個女人，五個角色，一堂未來的性教育課.txt
1944,Failed,Failed,摧殘非洲的領導者，以及能修復非洲的一代.txt
1945,2.2,Success,大寶法王噶瑪巴：心的科技.txt
1946,2.2,Success,為何你的醫生應該要關注社會公義.txt
1947,3.3636363636363638,Success,建立雲端的學校.txt
1948,2.6666666666666665,Success,Ivan Oransky: 我們都被過度醫藥化了嗎？.txt
1949,3.6666666666666665,Success,博特蘭●皮卡德（Bertrand Piccard）太陽能動力的大冒險.txt
1950,2.2,Success,Ramsey Musallam: 激發學習興趣之三項原則.txt
1951,1.7777777777777777,Success,Steven Levitt 對兒童汽車座椅的研究.txt
1952,1.8333333333333333,Success,保羅．穆勒(Paul Moller) 發明飛天車.txt
1953,2.2,Success,Benoit Mandelbrot： 碎形與粗糙度的藝術.txt
1954,2.2,Success,Charles Limb: 建立發聲肌肉.txt
1955,2.2,Success,Ralph Langner: 破解21世紀的網路武器—-Stuxnet.txt
1956,2.2,Success,彼得．戴曼迪斯：富足，我們的未來.txt
1957,Failed,Failed,丹‧艾瑞利：是什麼讓我們喜歡自己的工作?.txt
1958,2.2,Success,凱瑟琳･舒爾茲：別對遺憾感到遺憾.txt
1959,2.4,Success,如何將世界（或至少你自己）從令人厭倦的會議中拯救出來.txt
1960,2.2,Success,喬納森‧卓瑞談「我們以為自己知道的事」.txt
1961,2.2,Success,Stephen Palumbi:追蹤毒物蹤跡.txt
1962,Failed,Failed,大衛布萊恩: 如何閉氣超過十七分鐘.txt
1963,2.2,Success,George Dyson: 電腦的誕生.txt
1964,Failed,Failed,Uber優步的下一個計劃：讓更多人搭更少的車.txt
1965,1.7857142857142858,Success,卡恩-羅斯(Carne Ross)：獨立外交組織.txt
1966,3.5555555555555554,Success,投資學齡前教育的經濟效應.txt
1967,2.75,Success,機器不該擁有致命決策的權力.txt
1968,4.0,Success,Hans Rosling 以新的視角解讀當今世界的貧困問題.txt
1969,Failed,Failed,David Deutsch講述我們在宇宙中的位置.txt
1970,2.2,Success,安氏三重奏：鋼琴、小提琴、大提琴的一種現代詮釋.txt
1971,2.2,Success,"Vinay Venkatraman: 運用 ""科技手工藝"" 協助科技弱勢群體.txt"
1972,2.2,Success,Angela Patton: 監獄裡的父女共舞.txt
1973,Failed,Failed,泰奧‧揚森 (Theo Jansen) 創造新生命.txt
1974,Failed,Failed,丹狄奈特回應里克·沃倫.txt
1975,2.2,Success,Rob Dunbar 談論藉由海洋與冰層來了解古代的氣候狀況.txt
1976,2.2,Success,Ory Okolloh 成為一個激進分子.txt
1977,2.2,Success,卡麥隆‧辛克萊：經濟興衰背後的難民.txt
1978,Failed,Failed,為什麼大眾應了解權力.txt
1979,2.2,Success,Noreena Hertz：何時該諮詢專家的意見.txt
1980,3.142857142857143,Success,書籍如何成為心靈解藥.txt
1981,Failed,Failed,為什麼這 32 個符號在歐洲處處可見？.txt
1982,Failed,Failed,授女以勇，不必求淑.txt
1983,Failed,Failed,「大」數據是「好」數據.txt
1984,Failed,Failed,能改寫物理的發現.txt
1985,2.2,Success,Louie Schwartzberg：授粉隱藏的美麗.txt
1986,1.5714285714285714,Success,瑞秋波茲蔓 (Rachel Botsman): 信任是新經濟體系的貨幣.txt
1987,Failed,Failed,肯‧高柏格 (Ken Goldberg)：從機器人身上學到的四件事.txt
1988,2.2,Success,Laura Carstensen: 老年人比較快樂.txt
1989,2.75,Success,古樂朋：利用人際網路預測流行趨勢.txt
1990,2.2,Success,我們無法根除瘧疾的三大原因.txt
1991,2.2,Success,網路戰爭背後的1與0.txt
1992,2.75,Success,湯姆·亨利：上帝和海嘯.txt
1993,2.2,Success,Neil Burgess：你的大腦怎麼告訴你身處何方?.txt
1994,2.2,Success,Marvin Minsky 談人類心智與健康。.txt
1995,3.2222222222222223,Success,Markham Nolan: 如何辦別網路訊息的真偽.txt
1996,3.0,Success,戴安娜奈德：和世界上最危險的水母在一起的極致游泳.txt
1997,Failed,Failed,我們如何駕馭大自然隱藏的超能力.txt
1998,Failed,Failed,我是誰？再想想.txt
1999,Failed,Failed,瀕臨滅絕的美國大沼澤地絕美照片.txt
2000,Failed,Failed,Google 下一步將前往何方？.txt
2001,2.2,Success,Carl Schoonover: 怎樣觀察大腦的內部.txt
2002,2.2,Success,崔西·雪佛藍：名畫背後的故事.txt
2003,2.2,Success,班傑明‧華勒斯 (Benjamin Wallace) 談快樂的價值.txt
2004,Failed,Failed,社會進步指數可顯示你的國家的什麼呢？.txt
2005,2.2,Success,未來的工作是什麼樣子？.txt
2006,Failed,Failed,對父母來說，快樂是一個非常高的門檻.txt
2007,2.2,Success,Misha Glenny 的全球犯罪網路調查報告.txt
2008,Failed,Failed,愛瑞兒‧賈天：認識自己，透過一台大腦掃瞄器.txt
2009,2.2,Success,戈登．布朗：為世界美好連成網絡.txt
2010,Failed,Failed,發現重力波的意義.txt
2011,2.5,Success,愛迪·蕾德演唱“風箏山”.txt
2012,2.2,Success,Bono 呼籲為非洲採取行動.txt
2013,2.2,Success,有智慧型手機嗎？那開始直播吧.txt
2014,Failed,Failed,關於巴金森氏症，關於年老的四首強而有力的詩篇.txt
2015,Failed,Failed,塞麗娜‧黃耀眼的小提琴演奏.txt
2016,3.6666666666666665,Success,維克多路易玆談網路連接世界.txt
2017,2.2,Success,史蒂芬‧賽格梅斯分享所學.txt
2018,2.2,Success,看亞當薩多斯基如何設計出一支風靡網路的音樂錄影帶.txt
2019,Failed,Failed,David Christian: 大歷史.txt
2020,2.2,Success,Joseph Kim: 我在北韓失去的家庭。和我得到的另一個家庭。.txt
2021,2.2,Success,史提芬•錫米斯達：製造更多快樂的七個秘訣.txt
2022,Failed,Failed,賽門貝羅：我們該怎麼拯救陌生的鯊魚品種？.txt
2023,1.5714285714285714,Success,勞爾•米頓演奏“所有的答案”和“彈撥若然娜”.txt
2024,2.2,Success,萊斯利黑澤爾頓：讀古蘭經.txt
2025,Failed,Failed,Pamela Meyer： 識破謊言的假面.txt
2026,Failed,Failed,Keith Bellows在駱駝峰上.txt
2027,2.2,Success,Newton Aduaska訴說Ezra的故事.txt
2028,2.2,Success,Sophal Ear: 逃離赤柬政權.txt
2029,Failed,Failed,人口販賣就在身邊，如何運作的.txt
2030,2.2,Success,一個女人的脫口秀-莎拉瓊絲分飾多個地球村內的女性角色.txt
2031,2.2,Success,一級方程式賽車如何幫助寶寶的病情？.txt
2032,Failed,Failed,挖掘潛藏的基因英雄.txt
2033,Failed,Failed,看到無法看見的動作，聽見無法聽到的聲音。酷炫？詭異？我們尚不能定論.txt
2034,2.2,Success,偉大作家筆下生命年歲的智慧.txt
2035,Failed,Failed,我的母親對女性自主的奇怪理解.txt
2036,2.2,Success,Alison Gopnik:寶寶在想什麼呀?.txt
2037,2.2,Success,威廉姆斯(Charles Kenneth Williams) 關於年輕與年老的詩歌.txt
2038,2.75,Success,當個機會創造者.txt
2039,1.5,Success,我們生來就是性雜食動物嗎？.txt
2040,2.2,Success,李 科洛寧：讓物質變活.txt
2041,3.3846153846153846,Success,David Kelley- 以人為本的設計.txt
2042,2.2,Success,你絕不知道駱駝是從哪來的.txt
2043,2.75,Success,喜劇演員的憂鬱告白.txt
2044,Failed,Failed,東尼‧羅賓斯（Tony Robbins）談論為我們行為背後的動機與原因。.txt
2045,3.6666666666666665,Success,蕾秋．阿姆斯壯:能夠自我修復的建築物.txt
2046,2.2,Success,女性如何運用非暴力發動衝突.txt
2047,2.2,Success,羅傑許： 古印度河文字符號的羅賽塔石碑.txt
2048,5.5,Success,Jane Poynter 談生態圈二號的生活.txt
2049,Failed,Failed,我們需要中性廁所，為什麼？.txt
2050,1.8333333333333333,Success,Jacek Utko 問，設計能夠拯救報紙嗎？.txt
2051,2.2,Success,螢火蟲的愛與謊言.txt
