,link,title,status
7756,http://shooter.zimuku.net/download/MjU1MzUxfHNubC5zMzllMTguWVRFVC56aXA%3D,周六夜现场 第39季 第18集,0
7757,http://shooter.zimuku.net/download/MjU1MzUwfEZSVUlUU19PRl9GQUlUSC5yYXI%3D,Miracle Apples,0
7758,http://shooter.zimuku.net/download/MjU1MzQ5fHRoZS5nb29kLndpZmUuNTE3LllURVQuemlw,律政巾帼 第五季 第17集,0
7759,http://shooter.zimuku.net/download/MjU1MzQ4fF9fX19fX19fX19fXy56aXA%3D,冰雪奇缘,0
7760,http://shooter.zimuku.net/download/MjU1MzQ3fFRvX0NhdGNoX2FfVGhpZWYtSGl0Y2hjb2NrLUJsdVJheS1GLVVLLnJhcg%3D%3D,捉贼记,0
7761,http://shooter.zimuku.net/download/MjU1MzQ2fEFfU1RPUllfT0ZfWU9OT1NVS0UucmFy,A_STORY_OF_YONOSUKE,0
7762,http://shooter.zimuku.net/download/MjU1MzQ1fEdBLlYyLk5DSVMuUzExRTIxLjcyMHAuSERUVi5YMjY0LURJTUVOU0lPTi56aXA%3D,S11E21 GA精校版,0
7763,http://shooter.zimuku.net/download/MjU1MzQ0fFNhYm90YWdlXzIwMTRfQ0FNX1h2aURfTVAzX1JBUkJHLnJhcg%3D%3D,Sabotage_2014_CAM_XviD_MP3_RARBG,0
7764,http://shooter.zimuku.net/download/MjU1MzQzfEpVU1RJTl9BTkRfVEhFX0tOSUdIVFNfT0ZfVkFMT1VSLnJhcg%3D%3D,JUSTIN_AND_THE_KNIGHTS_OF_VALOUR,0
7765,http://shooter.zimuku.net/download/MjU1MzQyfFR1cm5fX19fX19fX19fX19fX3MwMWUwMV9oZHR2X3gyNjRfMmhkLnppcA%3D%3D,Turn.逆转奇兵.s01e01.hdtv.x264-2hd,0
7766,http://shooter.zimuku.net/download/MjU1MzQxfF9fX19fX19fX19fX19fX1RoZV9EZXNjZW50XzIwMDVfQmx1UmF5XzcyMFBfeDI2NF9EVFNfV2lLaS56aXA%3D,[黑暗侵袭].The.Descent.2005.BluRay.720P.x264.DTS-WiKi,0
7767,http://shooter.zimuku.net/download/MjU1MzQwfFRIRV9JTkNSRURJQkxFX1RSVVRILnJhcg%3D%3D,人間蒸發,0
7768,http://shooter.zimuku.net/download/MjU1MzM5fDAyLlNoYXJwZXMuRWFnbGUuMTk5My43MjBwLkJsdVJheS54MjY0LkFDMy5lbi56aC5yYXI%3D,沙普的鹰饰,0
7769,http://shooter.zimuku.net/download/MjU1MzM4fDAxX1NoYXJwZXNfUmlmbGVzXzE5OTNfNzIwcF9CbHVSYXlfeDI2NF9BQzNfZW5femgucmFy,01_Sharpes_Rifles_1993_720p_BluRay_x264_AC3_en_zh,0
7770,http://shooter.zimuku.net/download/MjU1MzM3fFR1cm4uczAxZTAyLmhkdHYueDI2NC1raWxsZXJzLnppcA%3D%3D,逆转奇兵 第一季第二集,0
7771,http://shooter.zimuku.net/download/MjU1MzM2fFR1cm4uJUU5JTgwJTg2JUU4JUJEJUFDJUU1JUE1JTg3JUU1JTg1JUI1LnMwMWUwMS5oZHR2LngyNjQtMmhkLiVFNyVBRSU4MCVFNCVCRCU5MyUyNiVFOCU4QiVCMSVFNiU5NiU4Ny56aXA%3D,逆转奇兵 S01E01（HDTVrip),0
7772,http://shooter.zimuku.net/download/MjU1MzM1fFNvbitPZitHb2QrMjAxNC5yYXI%3D,上帝之子,0
7773,http://shooter.zimuku.net/download/MjU1MzM0fCVFNiU5NyU4NSVFNSVBRSVBMi5Qcm9mZXNzaW9uZS5SZXBvcnRlci4xOTc1LmlOVEVSTkFMLkRWRFJpcC5YdmlELU1FU1MucmFy,The Passenger,0
7774,http://shooter.zimuku.net/download/MjU1MzMzfFJlLUFuaW1hdG9yLjE5ODUuVU5DVVQuTWlsbGVuaXVtLkVkaXRpb24uRFZEUmlwLlh2aUQtU2hpdEJ1c3RlcnMlMjhFRDIwMDAuQ09NJTI5LmF2aS5yYXI%3D,幽灵人种,0
7775,http://shooter.zimuku.net/download/MjU1MzMyfEdyZXlfc19BbmF0b215X1MxMEUyMF9Hb19JdF9BbG9uZV8xMDgwcF9XRUJfRExfREQ1XzFfSF8yNjRfTlRiLnJhcg%3D%3D,Grey_s_Anatomy_S10E20_Go_It_Alone_1080p_WEB_DL_DD5_1_H_264_NTb,0
7776,http://shooter.zimuku.net/download/MjU1MzMxfFR3b19BbmRfQV9IYWxmX01lbl9TMTAucmFy,Two_And_A_Half_Men_S10,0
7777,http://shooter.zimuku.net/download/MjU1MzMwfEdyZWVuX0NoYWlyX0xvdmVfQ29uY2VwdHVhbGx5XzIwMTNfSERSaXBfSDI2NF9NYmFyb19jaG4uemlw,Green_Chair_Love_Conceptually_2013_HDRip_H264_Mbaro_chn,0
7778,http://shooter.zimuku.net/download/MjU1MzI5fCVFNSU4NyVCNiVFOSVBQyVCQyVFNiU4MSVCNiVFNyU4MSVCNSVFNyVBQyVBQzclRTUlQUQlQTMlMjhXRUIlRTclODklODglMjkucmFy,Supernatural S07,0
7779,http://shooter.zimuku.net/download/MjU1MzI4fCVFOCVBRiU4NiVFOSVBQSVBOCVFNSVBRiVCQiVFOCVCOCVBQSVFNyVBQyVBQzclRTUlQUQlQTMlMjhXRUIlRTclODklODglMjkucmFy,Bones.S07,0
7780,http://shooter.zimuku.net/download/MjU1MzI3fFR3b19BbmRfQV9IYWxmX01lbl9TMDkucmFy,Two_And_A_Half_Men_S09,0
7781,http://shooter.zimuku.net/download/MjU1MzI2fCVFNiVBQyVCMiVFNiVCNSVCNyVFNiU4MyU4NSVFOSVBRCU5NC5NaWxkcmVkLlBpZXJjZS4xOTQ1LkRWRFJpcC5YdmlELnJhcg%3D%3D,欲海情魔,0
7782,http://shooter.zimuku.net/download/MjU1MzI1fFR3b19BbmRfQV9IYWxmX01lbl9TMDgucmFy,Two_And_A_Half_Men_S08,0
7783,http://shooter.zimuku.net/download/MjU1MzI0fCU1QiVFNCVCOSU4QyVFOSVCRSU5OSVFOSVBQSU5MSVFNSVBMyVBQiVFNSU5QiVBMiU1RC5LbmlnaHRzLm9mLkJhZGFzc2RvbS4yMDEzLkxJTUlURUQuNzIwcC5CbHVSYXkueDI2NC1HRUNLT1MuY2hzLnJhcg%3D%3D,乌龙骑士团,0
7784,http://shooter.zimuku.net/download/MjU1MzIzfEtpc3NpbmcuSmVzc2ljYS5TdGVpbi4lNUIyMDAxJTVELkRWRFJpcC5YdmlELUJMaVRaS1JpRUcucmFy,谁吻了洁西卡,0
7785,http://shooter.zimuku.net/download/MjU1MzIyfGF3a3dhcmRfczA0ZTAxX2hkdHZfeDI2NF8yaGRfeXRldF95ZHkucmFy,尴哩个尬 第四季 第一集 第二集,0
7786,http://shooter.zimuku.net/download/MjU1MzIwfHN0YXIud2Fycy50aGUuY2xvbmUud2Fycy5zMDZlMDkud2VicmlwLngyNjQtMmhkLmNobi5yYXI%3D,克隆人战争 第六季 第九集,0
7787,http://shooter.zimuku.net/download/MjU1MzE5fEdhbWUub2YuVGhyb25lcy5TMDRFMDIuMTA4MGkuSERUVi5NUEVHMi5ERDUuMS1OVGIucmFy,权利的游戏第四季第二集,0
7788,http://shooter.zimuku.net/download/MjU1MzE4fE5lZWQuZm9yLlNwZWVkLjIwMTQuemlw,720P蓝光电影网首发,0
7789,http://shooter.zimuku.net/download/MjU1MzE3fCVFNCVCOCU4MCVFNSU5MSVBOCVFNyU5QSU4NCVFNiU5QyU4QiVFNSU4RiU4QiUyOCVFOCVBRiVCOCVFNyVBNSU5RSVFNCVCOCVBRCVFNiU5NyVBNSVFNSU4RiU4QyVFOCVBRiVBRCVFNSVBRCU5NyVFNSVCOSU5NSUyOS5yYXI%3D,一周的朋友,0
7790,http://shooter.zimuku.net/download/MjU1MzE2fE1la2FrdWNpdHkrQWN0b3JzKy0rMDEuQ2hzJTI2SmFwLnJhcg%3D%3D,目隐都市的演绎者,0
7791,http://shooter.zimuku.net/download/MjU1MzE1fEJhYnlfRGFkZHlfUzAzRTEzX1BsYXlfSXRfQWdhaW5fQm9ubmllXzEwODBwX1dFQl9ETF9ERDVfMV9IXzI2NF9OVGIucmFy,Baby_Daddy_S03E13_Play_It_Again_Bonnie_1080p_WEB_DL_DD5_1_H_264_NTb,0
7792,http://shooter.zimuku.net/download/MjU1MzE0fEJhYnkuRGFkZHkuUzAzRTEyLlNlbmQuSW4udGhlLkNsb3ducy4xMDgwcC5XRUItREwuREQ1LjEuSC4yNjQtVFZTbWFzaC5yYXI%3D,少年奶爸,0
7793,http://shooter.zimuku.net/download/MjU1MzEzfEFib3V0LmEuQm95LlMwMUUwOC5BYm91dC5hLlNsb3BtYXN0ZXIuMTA4MHAuV0VCLURMLkRENS4xLkguMjY0LU5UYi5yYXI%3D,家有正太 第一季第八集 720p,0
7794,http://shooter.zimuku.net/download/MjU1MzEyfExvdmUuTGVzc29uLjIwMTMuNzIwcC5IRFJpcC54MjY0LkFDMy1MTy5lbi5ISS5yYXI%3D,Love Lesson,0
7795,http://shooter.zimuku.net/download/MjU1MzExfF9fX19fX19fX19fX19Kb2UucmFy,乔与男孩 Joe,0
7796,http://shooter.zimuku.net/download/MjU1MzEwfHd3dy4zZGV6dS5jb20uJTVCY25saXRpJTVEJUU2JThBJUEyJUU1JThBJUFCJUU1JTlEJTlBJUU2JTlFJTlDJUU1JUJBJTk3LjNELlRoZS5OdXQuSm9iLjNELjIwMTQuM0RUVi5IU0JTLjNEU3ViLjEwODBQLTNEVi5yYXI%3D,坚果行动,0
7797,http://shooter.zimuku.net/download/MjU1MzA5fENoZWFwX1RocmlsbHNfMjAxM19MSU1JVEVEXzcyMHBfQlJSSVBfeDI2NF9BQzNfUkFSQkdfc3J0LnppcA%3D%3D,Cheap_Thrills_2013_LIMITED_720p_BRRIP_x264_AC3_RARBG_srt,0
7798,http://shooter.zimuku.net/download/MjU1MzA4fFBhcmtzX2FuZF9SZWNyZWF0aW9uX19fMDZ4MTlfX19GbHVfU2Vhc29uXzJfV0VCX0RMLnppcA%3D%3D,Parks_and_Recreation_06x19_Flu_Season_2_WEB_DL,0
7799,http://shooter.zimuku.net/download/MjU1MzA3fDIuYnJva2UuZ2lybHMuMzIxLmhkdHYtbG9sLllURVQlNDBZRFkuemlw,破产姐妹 第三季第二十一集,0
7800,http://shooter.zimuku.net/download/MjU1MzA2fFNub3dwaWVyY2VyLjIwMTMuMTA4MHAuQmx1UmF5LkRUUy1IRC5NQS41LjEueDI2NC1QdWJsaWNIRC56aXA%3D,Snowpiercer,0
7801,http://shooter.zimuku.net/download/MjU1MzA1fFVuY29uZGl0aW9uYWwuMjAxMi5EVkRSaXAuWFZpRC1QVHBPV2VSLmNocy5yYXI%3D,无条件,0
7802,http://shooter.zimuku.net/download/MjU1MzA0fCVFNSVBRCU5NyVFNSVCOSU5NSVFNyVCRiVCQiVFOCVBRiU5MSstKyVFNSU4OSVBRiVFNiU5QyVBQy56aXA%3D,Fanfare,0
7803,http://shooter.zimuku.net/download/MjU1MzAzfFdhcmVob3VzZS4xMy5TMDVFMDEuRW5kbGVzcy5UZXJyb3IuMTA4MHAuV0VCLURMLkRENS4xLkguMjY0LUVDSS5yYXI%3D,十三号仓库 第五季第一集 720p,0
7804,http://shooter.zimuku.net/download/MjU1MzAyfEFuY2hvcm1hbi4yLlRoZS5MZWdlbmQuQ29udGludWVzLjIwMTMuVU5SQVRFRC4xMDgwcC5XRUItREwuSDI2NC1QdWJsaWNIRC5zcnQuemlw,銀幕大角頭2,0
7805,http://shooter.zimuku.net/download/MjU1MzAxfGdyZXlzLmFuYXRvbXkuMTAyMC5oZHR2LWxvbC5ZVEVUJTQwWURZLnJhcg%3D%3D,实习医生格蕾 第10季 第20集,0
7806,http://shooter.zimuku.net/download/MjU1MzAwfF9fX19fX19fX19fX19fX19fX19fX19fX19fX19fX0FnYXRoYV9DaHJpc3RpZV9zX1BvaXJvdF8xOTg5X1MwM0UwM19UaGVfTWlsbGlvbl9Eb2xsYXJfQm9uZF9Sb2JiZXJ5X0JsdXJheV9jaHNfZW5nX19fX19fX19fX19fX18ucmFy,[大侦探波洛探案传奇].Agatha.Christie's.Poirot.1989.S03E03.The.Million.Dollar.Bond.Robbery.Bluray.chs-eng(海盗美剧),0
7807,http://shooter.zimuku.net/download/MjU1Mjk5fCU1QiVFOSU5OCU5NiVFNCVCOCU4QSVFNCVCRCVBMCVFNyU5QSU4NCVFNSU4RiU4QyVFNyU5QyVCQyU1RC5Eb2N0b3IuK1NsZWVwLjIwMDIuemlw,阖上你的双眼,0
7808,http://shooter.zimuku.net/download/MjU1Mjk3fGdsZWUuNTE2LmhkdHYtbG9sX3l0ZXRfeWR5LnJhcg%3D%3D,欢乐合唱团 第五季 第十六集 伊甸园字幕组出品,0
7809,http://shooter.zimuku.net/download/MjU1Mjk2fFRoZS5NYWNoaW5lLjIwMTMuNzIwcC5CbHVSYXkueDI2NC1TT05pRE8uemlw,The Machine,0
7810,http://shooter.zimuku.net/download/MjU1Mjk1fENvc21vcy5BLlNwYWNlLlRpbWUuT2R5c3NleS5TMDFFMDUuNzIwcC5IRFRWLlgyNjQtRElNRU5TSU9OLnNydC56aXA%3D,宇宙：时空之旅 第1季第5集,0
7811,http://shooter.zimuku.net/download/MjU1Mjk0fFJlYXppb25lK2ErY2F0ZW5hKyUyODE5NzElMjkucmFy,A Bay of Blood,0
7812,http://shooter.zimuku.net/download/MjU1MjkzfE5hY2hiYXIrQ2hpbmEubHJjLnJhcg%3D%3D,邻居中国-施密特和毕登科夫的讨论,0
7813,http://shooter.zimuku.net/download/MjU1MjkyfHN0YXIud2Fycy50aGUuY2xvbmUud2Fycy5zMDZlMDgud2VicmlwLngyNjQtMmhkLmNobi5yYXI%3D,克隆人战争 第六季 第八集,0
7814,http://shooter.zimuku.net/download/MjU1MjkxfFRoZV8xMDBfUzAxRTA1X1R3aWxpZ2h0X3NfTGFzdF9HbGVhbWluZ18xMDgwcF9XRUJfRExfREQ1XzFfSF8yNjRfS2lOR1MucmFy,The_100_S01E05_Twilight_s_Last_Gleaming_1080p_WEB_DL_DD5_1_H_264_KiNGS,0
7815,http://shooter.zimuku.net/download/MjU1MjkwfF9fX19fX19fXy5yYXI%3D,VTS_02_0,0
7816,http://shooter.zimuku.net/download/MjU1Mjg5fCVFNSU4RCVCMCVFOCVCMSVBMSVFOSU5QiVCNyVFOCVBQiVCRSVFNyU5MyVBNi5yYXI%3D,印象雷諾瓦,0
7817,http://shooter.zimuku.net/download/MjU1Mjg4fCVFOSU4NyU4QyVFNiU5NiVBRiVFNiU5QyVBQyVFNSVBNCU5QyVFOCVCQiU4QS5yYXI%3D,里斯本夜車,0
7818,http://shooter.zimuku.net/download/MjU1Mjg3fCVFOSU4MSVBMCVFNSVBNCVBNyVFNSU4OSU4RCVFNyVBOCU4Qi5yYXI%3D,遠大前程,0
7819,http://shooter.zimuku.net/download/MjU1Mjg2fF9fX19fX19fX19fX19fX19fX19fXy5yYXI%3D,VTS_01_0,0
7820,http://shooter.zimuku.net/download/MjU1Mjg1fCU1QiVFNiVCMiU5OSVFNyU5QSU4NyU1RC5Uc2FyLjIwMDkuQ2hzJTI2RW5nK0JpbGluZ3VhbCtzdWJ0aXRsZXMuK0J5K01aRC56aXA%3D,Tsar,0
7821,http://shooter.zimuku.net/download/MjU1Mjg0fEZhbm55K0FuZCtBbGV4YW5kZXIrMTk4MitUVitWZXJzaW9uKzcyMHArQmx1UmF5K3gyNjQtSERDTFVCLnJhcg%3D%3D,Fanny and Alexander,0
7822,http://shooter.zimuku.net/download/MjU1MjgzfCU1QiVFNCVCOSU4QyVFNCVCQSU5MSVFOCU4MyU4QyVFNSU5MCU4RSVFNyU5QSU4NCVFNSVCOSVCOCVFNyVBNiU4RiVFNyVCQSVCRiU1RC5TaWx2ZXIuTGluaW5ncy5QbGF5Ym9vay4yMDEyLjEwODBwLkJsdVJheS5EVFMueDI2NC1QdWJsaWNIRC4lRTclQUUlODAlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTUlQUQlOTclRTUlQjklOTUucmFy,The Silver Linings Playbook,0
7823,http://shooter.zimuku.net/download/MjU1MjgyfE5pZ2h0bWFyZS5BbGxleS4xOTQ3LnJhcg%3D%3D,玉面情魔,0
7824,http://shooter.zimuku.net/download/MjU1MjgxfCVFNSVBNCVBOSVFNiU4OSU4RCVFOSVCQSVCQiVFNSVCMCU4NiVFNSVCMCU5MSVFNSVBNSVCMyslRTUlODUlQTglRTUlOUIlQkQlRTclQUYlODcrJUU3JUFDJUFDMTMlRTglQUYlOUQrJUU3JUFFJTgwJUU3JUI5JTgxYXNzJUU1JUFEJTk3JUU1JUI5JTk1Ky0rJUU1JThEJThFJUU3JTlCJTlGJUU1JUFEJTk3JUU1JUI5JTk1JUU3JUJCJTg0LnppcA%3D%3D,Saki Zenkoku hen,0
7825,http://shooter.zimuku.net/download/MjU1Mjc5fFBhcmVudGhvb2QrMjAxMCtTMDVFMjEucmFy,Parenthood 2010 S05E21,0
7826,http://shooter.zimuku.net/download/MjU1Mjc4fG5jaXMubG9zLmFuZ2VsZXMuNTIxLmhkdHYtbG9sLllURVQlNDBZRFkuemlw,海军罪案调查处: 洛杉矶 [email protected],0
7827,http://shooter.zimuku.net/download/MjU1Mjc3fFN0YXJ0aW5nK092ZXIrMTk3OStXUytEVkRSaXArWFZpRCtpTlQtRXdEcC5yYXI%3D,不结婚的男人 Starting Over (1979),0
7828,http://shooter.zimuku.net/download/MjU1Mjc2fERlZXArU3RhcitTaXgrMTk4OS5yYXI%3D,深海异形,0
7829,http://shooter.zimuku.net/download/MjU1Mjc1fERlYWQuQ2VydC4lNUIyMDEwJTVEQlJSaXAucmFy,宿命 Dead Cert (2010),0
7830,http://shooter.zimuku.net/download/MjU1Mjc0fEJvbm5pZXNfS2lkc18xOTczX0RWRFJpUF9YVmlEX0xpVmlEaVRZLnJhcg%3D%3D,Bonnies_Kids_1973_DVDRiP_XViD_LiViDiTY,0
7831,http://shooter.zimuku.net/download/MjU1MjczfEdyYW5kLlBpYW5vLjIwMTMuNzIwcC5CbHVSYXkuRFRTLngyNjQtUHVibGljSERfZW5nLnJhcg%3D%3D,大钢琴,0
7832,http://shooter.zimuku.net/download/MjU1MjcyfF9fX19fX19zY2FuZGFsX1MwM0UxOC56aXA%3D,丑闻 scandal.S03E18,0
7833,http://shooter.zimuku.net/download/MjU1MjcxfFBlcnNvbi5vZi5JbnRlcmVzdC5TMDNFMjAuRGVhdGguQmVuZWZpdC4xMDgwcC5XRUItREwuREQ1LjEuSC4yNjQtS2lOR1MucmFy,疑犯追踪,0
7834,http://shooter.zimuku.net/download/MjU1MjcwfHdhcmVob3VzZS4xMy5zMDVlMDEuaGR0di54MjY0LTJoZC5yYXI%3D,Warehouse 13 S05E01,0
7835,http://shooter.zimuku.net/download/MjU1MjY5fGxhYm9yLmRheS4yMDEzLjcyMHAuYmx1cmF5LngyNjQtc3BhcmtzLnppcA%3D%3D,劳动节,0
7836,http://shooter.zimuku.net/download/MjU1MjY4fEJleW9uZC5SZS1BbmltYXRvci4yMDAzLlNXRVNVQi5EVkRSaXAuWHZpRC1RdmFybi5yYXI%3D,永远的活跳尸3,0
7837,http://shooter.zimuku.net/download/MjU1MjY3fENvbnRyZS50b2kuMjAxMC4lRTclQjklODElRTclQjAlQTElRTQlQjglQUQlRTUlQUQlOTclRTUlQjklOTUucmFy,在你身边(2010),0
7838,http://shooter.zimuku.net/download/MjU1MjY2fDA0LjE4LjE0LkJvbmVzLlMwOUUyMS5IRFRWLngyNjQtRVhDRUxMRU5DRSU0MFBMWC5yYXI%3D,识骨寻踪 第九季第21集[含720p REMARKABLE字幕][email protected],0
7839,http://shooter.zimuku.net/download/MjU1MjY1fFRoZS5BcHBlYXJpbmcuMjAxNC43MjBwLldFQlJJUC54MjY0LkFDMy1NaUxMRU5pVU0ucmFy,鬼上身,0
7840,http://shooter.zimuku.net/download/MjU1MjY0fFN3ZWV0d2F0ZXIuMjAxMy4xMDgwcC5CUlJpcC5oMjY0LkFBQy1SQVJCRy5jaHMlMjZlbmcucmFy,甜蜜的复仇,0
7841,http://shooter.zimuku.net/download/MjU1MjYzfFBlcnNvbi5vZi5JbnRlcmVzdC5TMDNFMjAlNDBUTEYuemlw,【TLF】person.of.interest.S03E20 《疑犯追踪》 第三季 [email protected],0
7842,http://shooter.zimuku.net/download/MjU1MjYyfFN3ZWV0d2F0ZXJfMjAxM18xMDgwcF9CUlJpcF9oMjY0X0FBQ19SQVJCR19jaHNfZW5nLnJhcg%3D%3D,Sweetwater_2013_1080p_BRRip_h264_AAC_RARBG_chs_eng,0
7843,http://shooter.zimuku.net/download/MjU1MjYxfEdyYW5kLlBpYW5vLjIwMTMuNzIwcC5XRUItREwuSDI2NC5yYXI%3D,關鍵琴聲,0
7844,http://shooter.zimuku.net/download/MjU1MjYwfEZpbGwrdGhlK1ZvaWQrMjAxMis3MjBwK1dFQlJpcCt4MjY0LUZhc3RiZXQ5OS5yYXI%3D,Lemale et ha'halal,0
7845,http://shooter.zimuku.net/download/MjU1MjU5fEZyb20uRHVzay5UaWxsLkRhd24uVGhlLlNlcmllcy5TMDFFMDYuUGxhY2Uub2YuRGVhZC5Sb2Fkcy4xMDgwcC5XRUItREwuREQ1LjEuSC4yNjQtQlMuemlw,杀出个黎明第一季第六集 From.Dusk.Till.Dawn.The.Series.S01E06.Place.of.Dead.Roads.1080p.WEB-DL.DD5.1.H.264-BS,0
7846,http://shooter.zimuku.net/download/MjU1MjU4fE15LkxpZmUuQ2hhbmdlZC5XaGVuLkkuV2VudC50by5hLlNleC5QYXJsb3IuMjAxMy43MjBwLkJsdVJheS54MjY0LVdpS2kucmFy,My Life Changed When I Went to a Sex Parlor,0
7847,http://shooter.zimuku.net/download/MjU1MjU3fHRoZS5hbWVyaWNhbnMuMjAxMy5zMDJlMDguaGR0di54MjY0LTJoZC5ZVEVUJTQwWURZLnJhcg%3D%3D,美国人 第二季 [email protected],0
7848,http://shooter.zimuku.net/download/MjU1MjU2fFdha2luZy5MaWZlLjIwMDEuNzIwcC5CbHVSYXkuREQ1LjEueDI2NC1FYlAucmFy,半夢半醒的人生,0
7849,http://shooter.zimuku.net/download/MjU1MjU1fDA0LjE4LjE0LkZhcmdvLlMwMUUwMS5IRFRWLngyNjQtMkhEJTQwRlJNLnJhcg%3D%3D,冰血暴 [email protected],0
7850,http://shooter.zimuku.net/download/MjU1MjU0fDA0LjE3LjE0LlRoZS5UdW5uZWwuUzAxRTA1LkhEVFYuWHZpRC1BRkclNDBQTFgucmFy,隧道.第一季第05集,0
7851,http://shooter.zimuku.net/download/MjU1MjUzfDA0LjE3LjE0LlBlcnNvbi5vZi5JbnRlcmVzdC5TMDNFMjAuNzIwcC5IRFRWLlgyNjQtRElNRU5TSU9OJTQwUExYLnJhcg%3D%3D,疑犯追踪.第三季第20集,0
7852,http://shooter.zimuku.net/download/MjU1MjUyfDA0LjE3LjE0LmZhcmdvLnMwMWUwMS5oZHR2LngyNjQtMmhkJTQwUExYLnJhcg%3D%3D,[email protected],0
7853,http://shooter.zimuku.net/download/MjU1MjUxfGdhbWVfb2ZfdGhyb25lc19zMDRlMDFfNzIwcF9oZHR2X3gyNjRfa2lsbGVyc19fX19fX18uemlw,game.of.thrones.s04e01.720p.hdtv.x264-killers.羉璣,0
7854,http://shooter.zimuku.net/download/MjU1MjUwfHNoZXJsb2NrX3MwM2UwM183MjBwX2JsdXJheV94MjY0X3Nob3J0YnJlaGRfX19fX19fLnppcA%3D%3D,sherlock.s03e03.720p.bluray.x264-shortbrehd.羉璣,0
7855,http://shooter.zimuku.net/download/MjU1MjQ5fHNoZXJsb2NrLnMwM2UwMy43MjBwLmJsdXJheS54MjY0LXNob3J0YnJlaGQuJUU3JUI5JTgxJUU4JThCJUIxLnppcA%3D%3D,新福尔摩斯,0
7856,http://shooter.zimuku.net/download/MjU1MjQ4fGdhbWUub2YudGhyb25lcy5zMDRlMDIuNzIwcC5oZHR2LngyNjQtMmhkLiVFNyVCOSU4MSVFOCU4QiVCMS56aXA%3D,权力的游戏,0
7857,http://shooter.zimuku.net/download/MjU1MjQ3fGdhbWUub2YudGhyb25lcy5zMDNlMDkuNzIwcC5ibHVyYXkueDI2NC1kZW1hbmQuJUU3JUI5JTgxJUU4JThCJUIxLnppcA%3D%3D,权力的游戏,0
7858,http://shooter.zimuku.net/download/MjU1MjQ2fFRoZS5Qcm90ZWN0b3IuMi4yMDEzLjcyMHAuQmx1UmF5LkRUUy54MjY0LVB1YmxpY0hELmNocy5yYXI%3D,The Protector 2,0
7859,http://shooter.zimuku.net/download/MjU1MjQ1fCVFNiVCOCVBOSVFNiU4MCU5RCVFNiVCNCU5QiVFNyU5NCVCNyVFNSVBRCVBOVRoZStXaW5zbG93K0JveSslMjgxOTk5JTI5Ky5yYXI%3D,The Winslow Boy (1999),0
7860,http://shooter.zimuku.net/download/MjU1MjQ0fCVFNSVBNCVBNyVFNSVCQyU4MCVFNiU5RCU4MCVFNiU4OCU5Mi5HZXQuQ2FydGVyLjIwMDAuNzIwcC5CbHVSYXkueDI2NC1IRDRVLnJhcg%3D%3D,大开杀戒.Get.Carter.2000.720p.BluRay.x264-HD4U,0
7861,http://shooter.zimuku.net/download/MjU1MjQyfExlcy5SZXZlbmFudHMuJUU5JUFEJTgyJUU1JUJEJTkyJUU2JTk1JTg1JUU5JTg3JThDLlMwMS5CRDcyMHAuemlw,魂归故里.第一季.蓝光版,0
7862,http://shooter.zimuku.net/download/MjU1MjQxfE5DSVMuUzExRTIxLkhEVFYueDI2NC1MT0wuWVRFVCU0MFlEWS5yYXI%3D,海军罪案调查处 [email protected],0
7863,http://shooter.zimuku.net/download/MjU1MjM5fG5jaXMuMTExNy5oZHR2LWxvbC5ZVEVUJTQwWURZLnJhcg%3D%3D,海军罪案调查处 [email protected],0
7864,http://shooter.zimuku.net/download/MjU1MjM4fFllaC5KYXdhYW5pLkhhaS5EZWV3YW5pLjIwMTMuQmx1UmF5LjEwODBwLjUuMUNILngyNjQuR2Fub29sK2NocyUyNmVuZy5yYXI%3D,那些年我们疯狂的青春,0
7865,http://shooter.zimuku.net/download/MjU1MjM3fFZhbXArVSslMjgyMDEzJTI5KzEwODBwK0JyUmlwK3gyNjQrQUFDLStZSUZZLmNocyUyNmVuZy5yYXI%3D,嗜血校园,0
7866,http://shooter.zimuku.net/download/MjU1MjM2fF9fX19fX19fX19fX19FbnRlcl90aGVfVm9pZF8yMDA5X3gyNjRfRFRTX1dBRi5yYXI%3D,_Enter_the_Void_2009_x264_DTS_WAF,0
7867,http://shooter.zimuku.net/download/MjU1MjM1fFRoZV9IdW5nb3Zlcl9HYW1lc18yMDE0XzcyMHBfQlJSaXBfeDI2NF9BQzNfSllLX2Noc19lbmcucmFy,The_Hungover_Games_2014_720p_BRRip_x264_AC3_JYK_chs_eng,0
7868,http://shooter.zimuku.net/download/MjU1MjM0fEEuTWFuLmZvci5BbGwuU2Vhc29ucy4xOTY2LjcyMHAuV0VCLURMLkRENS4xLkguMjY0LUJTLnppcA%3D%3D,a man for all seasons,0
7869,http://shooter.zimuku.net/download/MjU1MjMzfHN0YXJfd2Fyc190aGVfY2xvbmVfd2Fyc19zMDZlMDdfY3Jpc2lzX2F0X3RoZV9oZWFydF83MjBwX3dlYnJpcF94MjY0X3c0Zi5yYXI%3D,star_wars_the_clone_wars_s06e07_crisis_at_the_heart_720p_webrip_x264_w4f,0
7870,http://shooter.zimuku.net/download/MjU1MjMyfDViOWZjN2QwMmMxNTQyOGMyMmQ1ZDBhOTM5Y2NkMDg1LnJhcg%3D%3D,杰茜驾到 第三季 第二十一集,0
